Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Monthly Charges,Total Charges,CLTV,Multiple Lines_No phone service,Multiple Lines_Yes,Internet Service_Fiber optic,Internet Service_No,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check
0,1,1,0,18,0,0,0,1,0,1,1,0,1,48.35,810.7,2167,True,False,False,False,False,True,False
1,0,1,0,38,1,1,0,0,0,1,0,0,0,91.7,3479.05,3676,False,True,True,False,False,False,False
1,0,0,0,36,1,0,0,0,0,0,0,1,1,20.35,695.85,3526,False,False,False,True,True,False,False
1,0,1,0,44,1,0,1,1,1,1,0,1,1,70.95,3250.45,3678,False,False,False,False,False,True,False
0,0,0,0,1,1,0,0,0,0,0,0,0,0,45.8,45.8,5973,False,False,False,False,False,True,False
0,0,1,1,58,1,0,1,1,0,1,1,1,1,105.2,6225.4,4605,False,True,True,False,True,False,False
1,0,0,0,41,1,0,0,1,0,0,1,1,0,65.0,2531.8,5043,False,True,False,False,False,False,True
1,0,1,0,13,1,0,0,1,0,1,1,0,1,102.25,1359.0,2003,False,True,True,False,True,False,False
1,0,1,0,43,1,1,0,1,0,1,1,1,1,80.2,3581.6,5888,False,True,False,False,False,True,False
1,0,1,1,1,1,0,0,0,0,0,0,0,0,19.2,19.2,3007,False,False,False,True,False,False,True
0,0,0,0,9,1,0,1,1,0,0,0,0,0,80.55,653.9,3581,False,False,True,False,False,True,False
1,0,0,0,1,0,0,0,0,0,0,0,0,0,24.8,24.8,5087,True,False,False,False,False,False,False
0,0,1,1,60,0,0,1,0,0,1,1,0,1,49.75,3069.45,6307,True,False,False,False,False,True,False
1,0,0,0,59,1,0,0,1,0,0,1,1,1,61.35,3645.5,6250,False,False,False,False,False,False,False
1,0,0,1,6,1,0,0,0,0,0,0,0,0,19.55,128.6,2309,False,False,False,True,False,False,True
1,0,0,1,18,1,0,0,0,0,0,0,0,1,45.65,747.2,4403,False,False,False,False,True,False,False
0,0,0,0,5,1,0,0,0,0,0,0,0,1,20.5,104.3,5263,False,False,False,True,False,False,True
1,1,1,0,14,1,0,0,0,0,0,0,1,0,19.65,228.65,2962,False,False,False,True,False,False,True
1,0,1,0,2,1,0,0,0,1,1,1,0,1,94.2,167.5,3715,False,False,True,False,False,True,False
0,0,1,0,28,1,0,1,1,0,0,1,0,0,89.9,2433.5,3676,False,False,True,False,True,False,False
1,1,0,0,12,1,0,0,1,0,1,1,0,1,99.45,1200.15,2819,False,True,True,False,False,True,False
1,0,1,1,8,1,0,0,0,0,0,0,0,1,19.35,152.6,5416,False,False,False,True,False,False,True
0,0,0,0,1,1,1,1,0,0,0,0,0,1,54.9,54.9,2833,False,False,False,False,False,True,False
1,0,0,0,1,1,0,0,1,0,1,1,0,1,101.45,101.45,4390,False,True,True,False,False,True,False
0,0,1,0,68,1,1,0,0,1,0,0,1,0,58.25,3975.7,4620,False,True,False,False,False,False,False
0,0,0,0,1,1,0,0,0,0,0,0,0,0,20.4,20.4,3663,False,False,False,True,False,False,True
0,0,0,0,1,1,0,0,0,0,0,0,0,0,70.9,70.9,4739,False,False,True,False,False,False,True
1,0,0,0,8,1,0,0,0,0,0,0,0,1,70.1,551.35,2899,False,False,True,False,False,False,True
1,0,0,0,7,1,1,0,0,0,0,0,0,1,51.0,354.05,3736,False,False,False,False,False,False,True
1,0,1,0,62,1,0,0,0,0,0,0,1,1,23.75,1446.8,4811,False,True,False,True,True,False,False
1,0,1,1,16,1,0,0,0,0,0,0,0,0,19.75,313.4,3677,False,False,False,True,False,True,False
0,0,0,0,46,1,0,0,0,0,0,0,0,0,44.95,2168.9,2626,False,False,False,False,False,False,False
1,0,0,0,9,1,0,0,0,0,0,1,0,0,59.9,542.4,5414,False,True,False,False,False,False,True
0,1,0,0,2,1,0,0,1,0,0,0,0,1,78.55,149.55,5203,False,True,True,False,False,True,False
1,0,0,0,25,1,0,0,0,0,0,1,0,1,84.8,2043.45,4203,False,True,True,False,False,True,False
0,0,0,0,17,1,1,1,0,1,1,1,1,0,79.85,1387.35,5574,False,False,False,False,True,False,False
1,0,0,0,7,1,0,1,0,0,1,1,0,1,99.8,673.25,2031,False,True,True,False,False,True,False
0,0,0,0,14,1,0,0,0,1,1,1,0,1,69.65,921.4,5351,False,False,False,False,False,True,False
0,0,1,0,26,0,1,0,1,0,0,0,1,0,35.4,978.6,2519,True,False,False,False,True,False,False
0,0,1,1,41,1,0,0,1,0,1,1,0,1,94.9,3848.0,3539,False,False,True,False,False,False,False
1,1,1,0,63,1,1,1,1,1,1,1,1,1,84.0,5329.55,5688,False,False,False,False,False,False,False
0,0,1,0,42,1,0,0,0,0,0,0,0,0,20.35,869.9,2127,False,False,False,True,True,False,False
1,0,1,0,8,1,0,0,0,0,0,0,0,0,20.25,158.35,4964,False,False,False,True,False,False,True
1,0,0,0,1,1,0,0,0,0,0,0,0,1,44.3,44.3,4427,False,False,False,False,False,False,True
0,0,0,0,36,1,1,1,1,1,0,1,1,1,75.55,2680.15,3235,False,False,False,False,False,False,True
0,1,0,0,34,0,0,1,1,0,1,1,0,1,56.25,1765.95,5597,True,False,False,False,False,True,False
1,0,0,0,13,1,1,0,0,0,1,1,0,0,98.15,1230.25,5525,False,True,True,False,False,False,True
0,0,0,0,7,1,1,1,1,0,0,0,0,0,61.4,438.9,2845,False,False,False,False,False,True,False
0,0,1,0,49,0,1,0,0,1,0,0,1,1,35.8,1782.0,4865,True,False,False,False,True,False,False
0,0,0,0,16,1,0,0,0,0,0,0,1,0,19.35,295.55,2017,False,False,False,True,True,False,False
1,0,1,1,24,1,1,0,0,0,0,0,0,0,54.75,1338.15,5699,False,True,False,False,False,True,False
1,1,1,0,27,1,0,1,1,0,0,1,0,1,95.55,2510.2,2999,False,True,True,False,False,True,False
1,0,0,0,12,1,0,0,0,1,1,0,1,1,59.8,727.8,4581,False,False,False,False,False,True,False
1,0,1,0,35,1,0,0,0,1,1,1,1,1,73.45,2661.1,4719,False,True,False,False,False,False,False
0,1,0,0,18,1,0,1,0,1,1,1,0,1,103.6,1806.35,2094,False,True,True,False,True,False,False
1,0,1,1,66,1,1,1,1,1,1,0,1,1,75.1,5013.0,6123,False,False,False,False,False,True,False
0,0,1,0,21,1,0,1,0,0,0,0,0,1,74.05,1565.7,5630,False,False,True,False,False,False,False
1,0,0,0,15,1,0,0,1,1,1,1,0,1,101.35,1553.95,3025,False,False,True,False,False,True,False
0,0,1,0,72,1,0,1,1,0,1,1,1,1,101.35,7323.15,4497,False,True,True,False,False,True,False
0,0,1,1,57,1,0,1,0,0,1,1,0,1,100.6,5611.7,6351,False,True,True,False,False,True,False
1,0,0,0,1,1,0,0,0,1,0,0,0,0,51.25,51.25,2180,False,False,False,False,False,False,True
0,1,0,0,43,0,1,1,0,0,0,0,0,1,33.45,1500.25,4757,True,False,False,False,True,False,False
1,0,1,0,10,1,0,0,1,0,1,1,0,1,98.5,1037.75,4501,False,True,True,False,False,True,False
0,0,1,1,64,1,0,1,0,0,0,0,1,1,53.85,3399.85,4954,False,True,False,False,False,False,False
0,0,1,1,22,1,1,1,1,0,0,0,0,0,61.15,1422.05,4626,False,False,False,False,False,False,True
0,0,0,0,58,1,1,0,0,0,0,0,0,1,79.8,4526.85,5709,False,True,True,False,False,False,False
0,0,0,0,17,1,0,0,0,0,0,0,0,0,24.8,475.25,5208,False,True,False,True,False,False,True
1,1,1,0,10,1,0,0,0,0,0,1,0,1,86.65,856.65,4990,False,True,True,False,False,True,False
1,0,1,0,10,1,0,0,0,0,0,1,0,1,85.25,855.3,3573,False,True,True,False,False,True,False
1,0,0,0,45,1,0,1,0,0,1,1,0,1,100.85,4740.0,4898,False,True,True,False,True,False,False
1,0,0,0,50,1,1,1,1,1,0,0,1,1,90.1,4549.45,6435,False,False,True,False,True,False,False
1,1,0,1,11,1,0,1,0,1,0,0,0,1,54.55,601.25,4143,False,False,False,False,False,True,False
1,0,0,0,1,1,0,0,0,0,0,0,0,0,69.4,69.4,2847,False,False,True,False,False,False,True
0,1,1,0,56,1,0,0,1,0,1,1,0,1,100.65,5688.05,4803,False,True,True,False,False,False,False
1,0,1,1,60,1,0,0,0,0,0,0,0,0,74.35,4453.3,5100,False,True,True,False,False,False,False
1,0,0,0,5,1,0,0,1,0,1,1,0,0,96.5,492.55,5383,False,False,True,False,False,False,False
1,0,0,0,4,1,0,0,0,0,0,0,0,1,20.2,55.7,4267,False,False,False,True,False,True,False
0,0,0,1,35,1,0,0,0,0,0,0,0,0,50.15,1655.35,5879,False,True,False,False,False,False,True
0,0,1,0,14,1,1,0,0,0,1,0,0,1,64.7,941.0,4049,False,True,False,False,False,False,False
1,0,0,0,1,1,0,0,0,0,0,1,0,1,55.7,55.7,4629,False,False,False,False,False,False,True
1,0,1,0,47,1,0,1,1,0,0,0,0,1,83.35,4065.0,2516,False,True,True,False,False,False,False
0,0,0,0,9,1,0,0,1,0,0,1,0,1,85.3,781.4,5850,False,False,True,False,True,False,False
1,1,0,0,64,1,1,1,0,0,1,1,0,1,103.5,6548.65,5125,False,True,True,False,False,False,False
1,1,1,0,64,1,0,1,1,0,0,1,0,1,94.25,6081.4,6020,False,True,True,False,False,True,False
0,1,1,1,55,1,1,0,1,1,1,0,1,0,76.25,4154.55,4319,False,True,False,False,False,True,False
1,0,0,0,4,1,0,0,0,0,0,0,1,0,19.95,68.2,2195,False,False,False,True,False,False,True
0,0,0,0,47,1,1,0,1,0,1,0,1,0,94.9,4615.25,4510,False,True,True,False,True,False,False
0,0,1,1,5,1,0,0,0,0,0,0,0,0,44.8,220.45,2492,False,False,False,False,False,False,True
1,0,0,0,7,1,0,0,0,0,0,1,0,1,85.2,602.55,3905,False,True,True,False,False,False,True
0,0,0,0,48,1,0,1,1,0,1,1,0,1,107.4,5121.3,4956,False,True,True,False,False,False,False
1,1,0,0,42,1,0,1,0,0,0,0,0,1,79.35,3344.1,2399,False,True,True,False,False,False,False
1,0,0,0,3,0,0,0,0,1,0,0,0,0,30.4,82.15,3108,True,False,False,False,False,True,False
1,0,1,0,66,1,0,1,1,0,0,1,1,0,95.3,6273.4,5706,False,True,True,False,False,True,False
0,1,0,1,7,1,1,0,0,0,0,0,0,0,76.45,503.6,4419,False,False,True,False,False,False,False
1,0,1,0,22,1,1,0,1,1,1,0,1,1,67.5,1544.05,3378,False,False,False,False,False,False,False
0,0,0,0,4,0,1,0,0,0,0,0,0,1,29.15,110.05,2657,True,False,False,False,False,False,True
0,0,1,0,23,1,0,0,0,1,1,0,1,0,60.0,1347.15,3835,False,False,False,False,False,False,False
0,0,0,0,36,1,1,1,1,1,1,0,1,1,76.35,2606.35,4771,False,False,False,False,False,False,True
1,0,0,0,26,0,0,0,1,1,0,0,0,0,35.75,1022.5,2734,True,False,False,False,False,True,False
0,1,0,0,1,0,0,0,0,0,0,0,0,0,25.05,25.05,4842,True,False,False,False,False,False,True
0,0,1,1,55,1,0,0,0,0,0,0,0,0,20.0,1087.25,4277,False,False,False,True,True,False,False
1,0,0,0,1,1,0,0,0,0,0,0,0,0,20.35,20.35,2648,False,False,False,True,False,False,True
1,0,0,0,1,1,0,0,0,0,0,1,0,1,80.8,80.8,4424,False,False,True,False,False,True,False
1,0,0,0,2,0,0,1,1,1,0,0,0,1,40.4,77.15,3620,True,False,False,False,True,False,False
0,0,0,0,9,1,0,1,0,1,1,0,0,0,66.25,620.55,5515,False,False,False,False,False,False,True
0,1,0,0,7,1,0,0,1,0,1,0,0,1,84.35,609.65,2107,False,False,True,False,False,True,False
1,0,1,1,56,0,0,1,1,0,0,0,1,1,36.1,1971.5,5092,True,False,False,False,True,False,False
1,1,1,0,21,1,0,0,0,0,0,0,0,1,69.1,1474.75,3853,False,False,True,False,False,True,False
0,0,0,0,3,0,1,0,0,1,0,0,0,0,34.25,139.35,2802,True,False,False,False,False,False,True
0,0,0,0,22,1,1,0,0,0,0,0,0,1,49.8,1049.05,4667,False,False,False,False,False,True,False
1,0,1,1,57,1,0,0,0,0,0,0,0,1,74.3,4018.35,4133,False,True,True,False,False,True,False
0,0,0,0,12,1,0,0,1,0,1,1,1,0,95.5,1115.15,3538,False,False,True,False,False,False,True
1,0,1,0,3,0,0,0,0,1,0,0,0,1,29.9,92.25,4416,True,False,False,False,False,True,False
1,0,0,0,6,1,0,0,0,1,0,0,0,0,50.05,288.35,3929,False,False,False,False,False,False,True
1,0,0,0,39,1,0,0,0,0,0,0,0,1,73.15,2730.85,3271,False,True,True,False,True,False,False
1,0,1,0,15,1,0,0,0,0,0,0,0,1,19.45,340.85,2483,False,False,False,True,True,False,False
1,0,0,0,14,1,0,0,0,0,1,1,0,1,92.9,1337.45,4296,False,False,True,False,False,True,False
0,0,0,0,8,1,1,1,0,1,0,0,1,0,58.2,469.25,3325,False,False,False,False,False,False,False
1,0,1,0,59,0,0,1,0,0,0,1,0,1,41.05,2452.7,4324,True,False,False,False,False,False,False
1,1,1,0,1,1,1,0,0,0,0,0,0,1,80.3,80.3,4138,False,True,True,False,False,True,False
1,0,0,0,3,1,1,0,0,0,0,0,0,1,50.15,160.85,2085,False,False,False,False,False,False,True
1,0,1,0,19,1,0,0,0,0,0,1,0,1,83.65,1465.75,3427,False,True,True,False,False,True,False
0,0,0,0,61,0,1,1,1,1,0,0,1,0,43.7,2696.55,4051,True,False,False,False,True,False,False
1,0,0,0,7,1,0,0,0,0,0,0,0,0,43.9,278.4,3565,False,False,False,False,False,False,True
1,0,0,0,2,1,0,0,0,0,0,0,0,1,19.9,33.7,5824,False,False,False,True,True,False,False
0,0,0,0,12,1,0,1,0,0,0,1,0,1,84.6,1017.35,4807,False,False,True,False,False,True,False
1,0,0,0,45,1,0,0,0,0,0,0,1,1,20.4,930.45,5398,False,False,False,True,False,True,False
0,1,0,0,13,1,1,0,0,0,1,1,0,1,100.8,1308.1,3269,False,True,True,False,False,True,False
1,0,1,1,49,1,0,1,1,0,1,0,0,1,90.4,4494.65,5804,False,False,True,False,True,False,False
0,0,0,0,23,1,0,0,0,0,0,0,1,1,19.65,478.1,5916,False,False,False,True,True,False,False
0,1,0,0,60,1,1,0,0,0,1,1,1,1,101.4,6176.6,4483,False,True,True,False,False,False,False
1,0,0,0,56,1,1,0,1,0,0,0,1,0,52.7,3019.7,4753,False,False,False,False,False,False,True
1,0,1,1,13,1,0,1,1,1,1,0,0,1,72.8,930.05,2862,False,True,False,False,False,True,False
1,0,1,0,17,0,0,1,0,0,1,1,0,1,49.8,836.35,5575,True,False,False,False,False,False,True
0,0,1,1,3,1,0,0,0,0,0,0,0,0,19.3,54.7,5722,False,False,False,True,False,False,True
1,0,1,0,55,1,1,0,0,0,0,1,1,0,59.45,3157.0,5712,False,False,False,False,True,False,False
0,0,1,0,67,1,1,0,0,1,0,1,1,1,94.35,6341.45,4348,False,True,True,False,True,False,False
0,0,0,0,29,1,0,0,0,0,0,0,0,0,25.15,702.0,5491,False,True,False,True,False,True,False
1,0,0,0,41,1,0,0,0,0,0,0,0,1,25.25,996.45,3461,False,True,False,True,False,False,False
0,0,1,1,10,1,1,0,0,0,1,1,0,1,100.25,1064.65,5998,False,True,True,False,False,True,False
0,0,1,0,37,1,1,0,1,1,0,0,1,0,68.1,2479.25,2873,False,True,False,False,True,False,False
1,1,0,0,45,1,0,0,0,0,1,1,0,1,93.9,4200.25,3960,False,True,True,False,False,False,False
0,0,0,0,25,1,0,0,0,0,0,0,1,0,19.9,527.5,3048,False,False,False,True,True,False,False
0,0,0,0,64,1,0,0,0,0,0,0,1,0,24.7,1642.75,5655,False,True,False,True,False,False,True
0,1,0,0,35,1,1,0,0,0,1,1,0,1,99.05,3554.6,3484,False,True,True,False,False,True,False
0,0,0,0,5,0,0,1,0,0,1,1,0,1,50.95,229.4,3573,True,False,False,False,True,False,False
0,0,0,0,12,1,0,1,0,0,0,1,0,1,89.15,1057.55,4041,False,True,True,False,False,True,False
0,0,0,0,1,1,0,0,0,0,0,1,0,1,79.6,79.6,3108,False,False,True,False,False,True,False
0,0,0,0,6,1,0,0,0,0,0,0,0,0,20.7,112.75,5346,False,False,False,True,False,False,True
1,0,0,0,54,1,0,1,0,0,0,0,0,1,79.85,4308.25,5166,False,True,True,False,False,False,False
1,0,0,0,1,1,0,0,0,0,0,0,0,1,71.55,71.55,5739,False,False,True,False,False,False,True
0,0,0,0,5,1,0,0,0,0,1,0,0,1,85.2,474.8,4109,False,True,True,False,False,True,False
1,0,1,0,20,1,1,0,0,1,0,1,1,1,64.15,1274.45,5969,False,False,False,False,False,False,True
0,0,0,1,10,0,1,1,0,1,0,0,1,0,40.25,411.45,2876,True,False,False,False,False,False,True
0,0,1,0,18,1,0,0,1,1,0,0,1,1,54.4,957.1,4948,False,False,False,False,True,False,False
0,0,1,1,53,1,0,1,1,1,1,1,0,1,108.25,5935.1,5989,False,False,True,False,False,False,False
0,0,1,1,16,1,0,1,0,0,0,0,0,1,79.95,1267.95,3855,False,True,True,False,True,False,False
1,0,0,1,17,1,0,1,1,1,1,1,1,0,80.85,1445.95,3913,False,False,False,False,False,True,False
0,0,1,1,15,1,0,1,1,1,1,1,0,0,76.5,1155.6,3851,False,False,False,False,False,False,False
1,0,0,0,1,1,0,0,0,0,0,0,0,1,19.5,19.5,3753,False,False,False,True,False,False,True
0,1,1,1,28,0,0,0,0,0,1,0,0,1,35.9,973.65,5444,True,False,False,False,False,True,False
0,0,0,0,27,1,1,1,0,0,0,0,0,1,56.7,1652.95,4472,False,False,False,False,False,False,True
1,0,0,0,8,1,0,0,0,0,1,1,0,1,66.25,546.45,3026,False,False,False,False,False,True,False
1,0,0,0,1,1,0,0,0,0,1,1,0,1,95.45,95.45,5962,False,True,True,False,False,True,False
0,0,1,0,13,1,0,1,1,0,1,0,0,0,94.1,1215.6,2973,False,True,True,False,False,True,False
0,0,0,1,22,1,0,0,0,0,0,0,0,1,20.55,469.85,3169,False,False,False,True,False,True,False
1,0,1,1,18,0,0,0,0,0,0,0,0,0,25.55,467.85,4134,True,False,False,False,True,False,False
0,0,0,0,41,1,1,0,0,0,0,0,0,1,81.3,3190.65,2299,False,True,True,False,True,False,False
0,0,1,0,31,1,1,0,1,1,1,1,1,1,81.15,2545.75,5643,False,False,False,False,False,False,True
1,0,0,0,6,1,1,0,0,0,0,1,0,1,59.15,336.7,3613,False,False,False,False,False,False,False
1,0,1,0,58,0,0,0,0,0,1,1,1,1,45.0,2689.35,5006,True,False,False,False,True,False,False
0,1,1,0,68,1,0,1,1,1,0,0,1,1,60.65,3975.9,6418,False,False,False,False,False,False,False
0,0,0,0,32,0,1,0,0,0,0,0,1,0,30.15,927.65,3585,True,False,False,False,False,False,True
0,0,1,0,11,1,1,0,0,1,1,0,0,1,96.2,1222.05,3101,False,True,True,False,True,False,False
1,0,0,0,1,0,0,1,0,1,0,1,0,1,44.65,44.65,3704,True,False,False,False,False,False,True
0,0,0,0,47,1,0,1,1,0,1,1,0,1,106.35,4849.1,3723,False,True,True,False,False,True,False
0,0,0,1,18,1,1,0,0,0,0,0,0,0,57.65,992.7,3425,False,True,False,False,False,False,True
1,1,0,0,32,1,0,0,0,0,0,0,1,0,19.8,587.7,3836,False,False,False,True,True,False,False
0,1,1,0,4,1,1,0,0,0,1,1,0,1,99.6,347.65,4708,False,True,True,False,False,True,False
0,0,0,0,3,1,0,1,0,0,1,0,0,0,83.75,247.25,4852,False,False,True,False,False,True,False
1,0,1,1,4,1,0,0,0,0,0,0,0,1,50.9,225.6,5691,False,True,False,False,False,True,False
0,0,1,0,19,1,0,0,0,0,1,0,0,1,86.85,1564.4,5072,False,True,True,False,False,True,False
1,0,0,0,39,1,0,0,0,0,0,0,1,0,19.35,779.2,2607,False,False,False,True,False,False,False
1,0,0,0,2,1,0,0,0,0,0,0,0,0,45.35,89.5,3478,False,False,False,False,False,True,False
0,0,0,0,58,1,1,1,1,0,1,1,1,1,106.45,6145.85,5902,False,False,True,False,False,True,False
1,0,1,0,45,1,1,1,1,0,1,1,1,0,78.8,3597.5,4192,False,False,False,False,False,False,False
0,0,0,0,28,1,0,0,0,0,0,1,0,1,80.6,2244.95,2951,False,False,True,False,False,True,False
1,0,1,0,33,1,0,0,1,1,1,1,1,1,73.9,2405.05,5374,False,False,False,False,False,False,True
1,0,1,0,50,1,1,0,1,0,1,1,0,0,105.95,5341.8,5536,False,True,True,False,True,False,False
1,0,0,0,56,1,0,1,0,1,0,1,0,1,94.45,5124.6,4830,False,True,True,False,False,True,False
1,0,0,0,17,1,0,0,1,1,0,0,1,0,86.75,1410.25,5863,False,True,True,False,False,True,False
0,0,1,0,48,1,0,1,0,1,1,1,0,1,105.1,5083.55,3109,False,True,True,False,True,False,False
1,0,0,0,29,1,1,1,0,1,0,0,1,1,58.75,1696.2,5198,False,False,False,False,False,True,False
0,1,1,1,46,1,1,1,0,1,1,1,0,1,110.2,4972.1,4162,False,True,True,False,False,True,False
1,1,1,1,68,1,0,1,1,0,0,0,0,1,84.65,5683.6,6404,False,True,True,False,False,True,False
1,0,1,0,41,1,0,1,1,0,1,0,1,0,68.5,2839.95,3877,False,True,False,False,False,False,False
0,0,1,0,65,1,1,0,1,0,0,0,0,1,55.15,3673.15,6205,False,False,False,False,False,False,True
1,0,0,0,21,1,0,0,0,0,0,0,0,1,73.7,1558.7,2071,False,True,True,False,False,True,False
1,1,0,0,4,0,0,1,0,0,1,1,0,1,50.95,207.35,2104,True,False,False,False,True,False,False
0,0,1,0,63,1,1,0,1,0,0,0,1,1,81.15,5224.5,5294,False,False,True,False,True,False,False
1,1,1,0,24,0,0,0,1,1,0,0,0,0,34.25,828.2,2525,True,False,False,False,False,False,True
0,0,1,1,33,1,0,0,0,0,0,0,0,0,24.25,838.5,5531,False,True,False,True,False,False,False
1,0,0,0,28,1,0,1,0,0,1,1,1,0,100.2,2688.45,5137,False,True,True,False,False,True,False
0,0,0,0,23,1,0,0,0,0,0,0,0,1,19.5,470.2,5652,False,False,False,True,False,False,True
0,1,0,0,1,0,0,0,0,0,0,0,0,1,25.2,25.2,5688,True,False,False,False,False,True,False
0,0,1,0,1,1,0,0,0,0,0,0,0,1,45.0,45.0,5669,False,False,False,False,False,True,False
0,0,1,0,58,1,0,1,1,0,0,1,1,1,94.3,5610.15,6166,False,True,True,False,False,True,False
0,0,0,0,4,1,1,0,1,1,0,1,0,1,94.4,387.2,4249,False,False,True,False,False,False,False
0,0,0,0,6,1,0,0,0,0,0,0,0,0,70.55,433.95,4059,False,False,True,False,True,False,False
1,0,1,1,4,1,0,0,0,0,0,0,0,0,18.85,84.2,5279,False,False,False,True,False,False,True
0,0,1,1,38,1,0,0,0,0,0,0,1,0,20.3,749.35,4686,False,False,False,True,False,False,True
0,0,1,0,18,1,0,0,0,1,0,0,0,1,50.3,908.75,3740,False,False,False,False,False,False,True
1,0,0,1,54,1,0,1,1,1,0,0,1,1,61.0,3283.05,5594,False,False,False,False,False,True,False
1,0,0,0,4,1,0,0,0,0,0,0,0,1,74.35,265.35,3622,False,True,True,False,False,True,False
1,0,0,0,1,1,0,0,0,0,1,1,0,1,93.3,93.3,2578,False,True,True,False,False,True,False
1,0,0,0,2,1,1,0,0,1,0,0,0,1,54.45,87.3,5753,False,False,False,False,False,False,True
0,1,1,0,47,1,1,0,0,0,0,0,0,0,80.35,3825.85,5915,False,True,True,False,False,True,False
1,1,0,0,11,1,0,0,0,0,0,1,0,1,79.15,827.7,3355,False,False,True,False,True,False,False
0,0,1,1,11,1,0,0,0,0,0,0,1,1,20.0,196.35,5837,False,False,False,True,False,False,True
1,1,1,0,11,1,0,0,0,0,0,0,0,0,19.95,214.75,5888,False,False,False,True,False,False,True
1,0,1,1,67,1,1,1,0,1,0,0,1,0,60.05,3994.05,6148,False,False,False,False,False,False,True
0,0,1,0,23,1,1,0,1,1,0,1,1,1,68.75,1689.45,3519,False,False,False,False,False,False,False
1,0,1,1,12,1,1,0,0,0,0,0,0,1,49.2,571.15,3582,False,False,False,False,False,True,False
1,0,1,0,57,1,1,0,0,1,0,0,0,0,55.7,3171.6,4607,False,False,False,False,False,True,False
0,0,0,0,15,1,1,1,1,1,1,1,0,0,84.45,1287.85,4653,False,False,False,False,False,False,True
1,0,0,0,10,1,0,0,0,0,0,0,0,1,19.85,193.05,3768,False,False,False,True,False,False,True
1,0,1,0,47,1,0,1,1,0,1,1,0,1,104.1,5135.15,3142,False,True,True,False,False,True,False
1,0,0,0,1,1,0,0,0,0,0,0,0,1,69.9,69.9,3349,False,False,True,False,False,True,False
1,0,0,0,1,1,0,0,0,0,0,0,0,0,19.45,19.45,2133,False,False,False,True,False,False,True
0,0,0,0,5,0,0,0,1,0,0,1,0,0,39.5,210.75,2863,True,False,False,False,False,True,False
0,0,0,0,7,1,0,0,0,0,0,0,0,0,19.3,144.95,4764,False,False,False,True,False,False,True
1,0,1,0,60,1,0,1,1,0,1,0,1,0,90.95,5453.4,4111,False,False,True,False,False,True,False
0,0,0,0,8,1,1,0,0,0,1,0,0,1,60.0,487.75,5862,False,False,False,False,False,True,False
1,0,1,1,23,1,1,0,0,1,0,0,1,0,57.2,1423.35,4021,False,False,False,False,True,False,False
0,0,0,0,12,1,0,0,1,0,1,1,0,1,96.0,1062.1,5239,False,False,True,False,False,True,False
0,0,1,0,17,1,0,0,0,0,0,0,1,0,19.35,307.0,2185,False,False,False,True,False,False,True
0,0,1,0,38,1,0,0,0,0,0,0,1,1,20.25,814.75,4411,False,False,False,True,True,False,False
0,0,0,1,11,0,0,0,0,0,0,0,0,0,25.2,321.05,5916,True,False,False,False,False,True,False
1,0,1,0,33,1,0,1,1,0,0,1,0,1,93.35,3092.0,3348,False,True,True,False,False,True,False
1,0,0,0,42,1,0,0,1,0,0,0,0,0,79.9,3313.4,2583,False,True,True,False,False,True,False
1,0,0,0,62,1,1,1,0,0,0,1,1,1,92.3,5731.45,6468,False,True,True,False,False,False,False
1,0,1,0,2,1,0,0,0,0,0,0,1,0,19.85,35.9,2362,False,False,False,True,False,False,True
1,0,0,0,12,1,0,0,1,0,1,1,1,0,95.7,1184.0,5527,False,False,True,False,False,True,False
1,1,0,0,45,1,1,0,1,0,0,1,1,0,62.7,2791.5,2654,False,False,False,False,True,False,False
0,1,0,0,1,1,0,0,0,0,0,1,0,1,85.05,85.05,2975,False,True,True,False,False,True,False
1,1,0,0,20,1,0,0,1,0,1,1,0,1,98.55,1842.8,5444,False,True,True,False,False,True,False
1,0,0,0,52,0,0,1,0,0,0,0,1,0,30.1,1623.4,6290,True,False,False,False,False,False,True
0,0,0,0,13,1,0,0,0,0,0,1,0,1,84.6,1115.2,2659,False,True,True,False,False,True,False
0,0,1,0,53,1,0,0,1,0,1,1,1,1,94.85,5000.2,4328,False,False,True,False,False,False,False
0,0,0,0,1,1,0,0,0,0,0,0,0,0,19.8,19.8,3129,False,False,False,True,True,False,False
0,0,1,0,14,1,0,0,0,0,0,0,1,0,19.55,294.5,5620,False,False,False,True,False,False,True
0,0,1,0,61,1,0,0,0,0,0,0,0,1,19.4,1182.55,4221,False,False,False,True,False,False,True
0,0,0,0,3,1,0,1,0,0,1,1,0,1,95.1,307.4,5861,False,False,True,False,False,True,False
0,0,1,0,17,1,0,0,1,1,0,0,1,1,61.95,1070.7,4759,False,True,False,False,False,False,True
0,0,1,1,23,1,1,0,0,0,0,0,1,0,81.85,1810.85,5939,False,True,True,False,True,False,False
1,0,0,0,50,1,0,0,0,0,0,0,1,0,20.15,989.05,5249,False,False,False,True,True,False,False
0,0,0,0,40,1,0,1,0,0,0,0,0,0,74.8,2971.7,3258,False,False,True,False,True,False,False
0,0,1,1,52,1,0,1,1,0,1,0,1,1,95.7,4976.15,4415,False,True,True,False,True,False,False
